id_cliente,nombre,apellidos,dni,email,telefono,fecha_registro
919,María,Gómez,20400918,cliento918@gmail.com,907000918,2025-08-08 00:47:58.478806
920,Juan,Rojas,20400919,cliento919@gmail.com,907000919,2025-09-05 03:13:17.001477
921,Carlos,García,20400920,cliento920@gmail.com,907000920,2024-09-22 14:35:45.475592
922,Luis,Rojas,20400921,cliento921@gmail.com,907000921,2024-12-09 08:01:30.617905
923,Pedro,Pérez,20400922,cliento922@gmail.com,907000922,2025-01-16 06:34:42.036356
924,Ana,Rojas,20400923,cliento923@gmail.com,907000923,2025-07-13 08:37:43.803873
925,Carlos,Pérez,20400924,cliento924@gmail.com,907000924,2025-09-04 18:57:57.356133
926,Ana,Pérez,20400925,cliento925@gmail.com,907000925,2025-02-02 11:08:33.6037
927,María,Rojas,20400926,cliento926@gmail.com,907000926,2025-05-15 21:12:47.238013
928,María,García,20400927,cliento927@gmail.com,907000927,2024-11-02 17:50:40.592425
929,Carlos,Salazar,20400928,cliento928@gmail.com,907000928,2025-05-03 07:04:02.511678
930,Carlos,Gómez,20400929,cliento929@gmail.com,907000929,2025-06-21 18:57:11.502971
931,Pedro,Rojas,20400930,cliento930@gmail.com,907000930,2025-02-06 01:49:53.92148
932,Luis,Gómez,20400931,cliento931@gmail.com,907000931,2024-10-09 09:11:22.801598
933,José,Cruz,20400932,cliento932@gmail.com,907000932,2024-09-29 06:10:38.960928
934,Rosa,Cruz,20400933,cliento933@gmail.com,907000933,2024-11-27 13:21:44.937127
935,Ana,Pérez,20400934,cliento934@gmail.com,907000934,2025-08-07 20:10:29.296924
936,Pedro,Gómez,20400935,cliento935@gmail.com,907000935,2024-11-29 20:16:13.309235
937,José,Ramírez,20400936,cliento936@gmail.com,907000936,2025-01-07 15:35:34.31998
938,María,Torres,20400937,cliento937@gmail.com,907000937,2024-09-25 01:28:05.334042
939,Diana,Torres,20400938,cliento938@gmail.com,907000938,2025-05-27 16:07:25.1074
940,Pedro,Gómez,20400939,cliento939@gmail.com,907000939,2025-04-20 04:42:22.958852
941,Ana,Pérez,20400940,cliento940@gmail.com,907000940,2024-09-26 17:22:02.623142
942,Carlos,Torres,20400941,cliento941@gmail.com,907000941,2025-03-14 10:23:00.872024
943,Rosa,Fernández,20400942,cliento942@gmail.com,907000942,2025-02-22 16:08:50.680872
944,José,Rojas,20400943,cliento943@gmail.com,907000943,2024-10-20 23:12:19.739923
945,Luis,Pérez,20400944,cliento944@gmail.com,907000944,2025-07-07 04:56:15.457962
946,Juan,Gómez,20400945,cliento945@gmail.com,907000945,2025-01-18 16:24:31.585892
947,Carlos,Gómez,20400946,cliento946@gmail.com,907000946,2025-08-08 08:47:16.393659
948,Diana,Fernández,20400947,cliento947@gmail.com,907000947,2025-07-29 22:44:50.823368
949,Rosa,García,20400948,cliento948@gmail.com,907000948,2025-01-13 23:20:31.269705
950,Diana,Pérez,20400949,cliento949@gmail.com,907000949,2024-12-06 10:23:31.843338
951,Juan,Fernández,20400950,cliento950@gmail.com,907000950,2025-04-21 10:33:24.204738
952,Carlos,Flores,20400951,cliento951@gmail.com,907000951,2024-11-28 01:31:37.907373
953,Juan,Rojas,20400952,cliento952@gmail.com,907000952,2025-01-10 20:49:42.734067
954,Rosa,Rojas,20400953,cliento953@gmail.com,907000953,2025-04-02 13:18:56.954837
955,Lucía,Ramírez,20400954,cliento954@gmail.com,907000954,2025-05-21 22:02:07.121607
956,Juan,Torres,20400955,cliento955@gmail.com,907000955,2024-12-21 16:29:38.922319
957,Carlos,Torres,20400956,cliento956@gmail.com,907000956,2025-03-20 20:32:36.40071
958,Carlos,Ramírez,20400957,cliento957@gmail.com,907000957,2025-01-16 18:33:15.426815
959,Pedro,Pérez,20400958,cliento958@gmail.com,907000958,2025-07-21 05:20:13.824233
960,Luis,García,20400959,cliento959@gmail.com,907000959,2025-08-08 02:33:26.67607
961,Carlos,Ramírez,20400960,cliento960@gmail.com,907000960,2024-11-11 10:55:19.723842
962,José,Cruz,20400961,cliento961@gmail.com,907000961,2025-07-26 23:47:20.953794
963,José,Flores,20400962,cliento962@gmail.com,907000962,2025-02-04 14:30:38.671891
964,Luis,García,20400963,cliento963@gmail.com,907000963,2025-06-02 22:12:41.167069
965,Diana,Salazar,20400964,cliento964@gmail.com,907000964,2024-10-29 06:37:42.71791
966,Juan,Pérez,20400965,cliento965@gmail.com,907000965,2025-07-28 07:45:00.85528
967,Pedro,Torres,20400966,cliento966@gmail.com,907000966,2025-08-20 16:22:58.955486
968,María,Rojas,20400967,cliento967@gmail.com,907000967,2025-07-07 06:13:07.248102
969,Luis,Ramírez,20400968,cliento968@gmail.com,907000968,2025-01-05 06:40:36.139058
970,Juan,Ramírez,20400969,cliento969@gmail.com,907000969,2025-06-26 22:10:07.904995
971,Pedro,Cruz,20400970,cliento970@gmail.com,907000970,2025-06-24 09:44:13.521369
972,Luis,Ramírez,20400971,cliento971@gmail.com,907000971,2025-06-25 08:02:20.285689
973,Diana,Salazar,20400972,cliento972@gmail.com,907000972,2025-08-10 12:09:46.018788
974,Carlos,Fernández,20400973,cliento973@gmail.com,907000973,2024-10-03 22:51:56.794889
975,Diana,Torres,20400974,cliento974@gmail.com,907000974,2024-10-30 19:23:31.355748
976,Rosa,Gómez,20400975,cliento975@gmail.com,907000975,2024-11-08 07:20:57.137524
977,Ana,Cruz,20400976,cliento976@gmail.com,907000976,2025-05-22 14:55:53.229781
978,Carlos,Rojas,20400977,cliento977@gmail.com,907000977,2025-03-29 00:28:58.844123
979,Juan,Cruz,20400978,cliento978@gmail.com,907000978,2025-03-18 13:10:00.864163
980,Pedro,Flores,20400979,cliento979@gmail.com,907000979,2024-11-13 21:37:59.67795
981,Carlos,Ramírez,20400980,cliento980@gmail.com,907000980,2025-07-10 13:53:46.930408
982,Pedro,Gómez,20400981,cliento981@gmail.com,907000981,2025-03-06 05:20:12.256679
983,Ana,Pérez,20400982,cliento982@gmail.com,907000982,2024-10-08 14:26:33.559869
984,Juan,García,20400983,cliento983@gmail.com,907000983,2025-03-02 09:05:18.444542
985,Juan,Gómez,20400984,cliento984@gmail.com,907000984,2025-07-19 05:45:21.746375
986,Ana,Gómez,20400985,cliento985@gmail.com,907000985,2025-07-16 15:58:36.575746
987,Juan,Salazar,20400986,cliento986@gmail.com,907000986,2025-07-27 08:21:10.10453
988,Diana,Cruz,20400987,cliento987@gmail.com,907000987,2025-03-22 11:53:40.177131
989,Luis,Torres,20400988,cliento988@gmail.com,907000988,2025-08-15 14:03:42.925247
990,Diana,Ramírez,20400989,cliento989@gmail.com,907000989,2024-10-05 13:52:45.699634
991,Lucía,Torres,20400990,cliento990@gmail.com,907000990,2024-12-02 21:56:49.915409
992,María,Cruz,20400991,cliento991@gmail.com,907000991,2024-10-18 16:41:31.257357
993,Pedro,Torres,20400992,cliento992@gmail.com,907000992,2025-08-17 09:00:00.147882
994,Juan,Rojas,20400993,cliento993@gmail.com,907000993,2024-11-03 19:12:27.110425
995,Luis,Rojas,20400994,cliento994@gmail.com,907000994,2025-04-24 12:13:38.489262
996,Pedro,Cruz,20400995,cliento995@gmail.com,907000995,2025-01-18 13:54:10.895268
997,Pedro,García,20400996,cliento996@gmail.com,907000996,2025-05-02 21:54:06.756372
998,Juan,Fernández,20400997,cliento997@gmail.com,907000997,2025-04-19 14:15:22.277752
999,Luis,Ramírez,20400998,cliento998@gmail.com,907000998,2024-11-02 00:28:42.596112
1000,Ana,Ramírez,20400999,cliento999@gmail.com,907000999,2025-07-13 06:45:37.085079
1001,Ana,Salazar,20401000,cliento1000@gmail.com,907001000,2024-11-02 16:23:11.833713
