id_empleado,nombre,apellidos,dni,cargo,id_tienda,fecha_ingreso
8388,Empleado_8388,Apellido_8388,10008388,Cajero,12,2023-06-25
8389,Empleado_8389,Apellido_8389,10008389,Vendedor,12,2021-04-20
8390,Empleado_8390,Apellido_8390,10008390,Cajero,12,2025-08-20
8391,Empleado_8391,Apellido_8391,10008391,Vendedor,11,2021-01-24
8392,Empleado_8392,Apellido_8392,10008392,Cajero,7,2021-01-19
8393,Empleado_8393,Apellido_8393,10008393,Vendedor,9,2023-04-09
8394,Empleado_8394,Apellido_8394,10008394,Cajero,5,2021-03-14
8395,Empleado_8395,Apellido_8395,10008395,Vendedor,14,2025-06-16
8396,Empleado_8396,Apellido_8396,10008396,Cajero,3,2023-03-10
8397,Empleado_8397,Apellido_8397,10008397,Vendedor,8,2023-06-25
8398,Empleado_8398,Apellido_8398,10008398,Cajero,8,2025-07-11
8399,Empleado_8399,Apellido_8399,10008399,Vendedor,4,2023-05-18
8400,Empleado_8400,Apellido_8400,10008400,Cajero,3,2020-12-09
8401,Empleado_8401,Apellido_8401,10008401,Vendedor,8,2024-11-22
8402,Empleado_8402,Apellido_8402,10008402,Cajero,5,2024-04-23
8403,Empleado_8403,Apellido_8403,10008403,Vendedor,3,2022-05-12
8404,Empleado_8404,Apellido_8404,10008404,Cajero,14,2022-12-05
8405,Empleado_8405,Apellido_8405,10008405,Vendedor,12,2022-08-18
8406,Empleado_8406,Apellido_8406,10008406,Cajero,3,2022-11-27
8407,Empleado_8407,Apellido_8407,10008407,Vendedor,9,2021-11-27
8408,Empleado_8408,Apellido_8408,10008408,Cajero,6,2022-05-02
8409,Empleado_8409,Apellido_8409,10008409,Vendedor,13,2024-11-16
8410,Empleado_8410,Apellido_8410,10008410,Cajero,4,2025-06-30
8411,Empleado_8411,Apellido_8411,10008411,Vendedor,2,2023-10-13
8412,Empleado_8412,Apellido_8412,10008412,Cajero,9,2023-11-19
8413,Empleado_8413,Apellido_8413,10008413,Vendedor,11,2024-02-04
8414,Empleado_8414,Apellido_8414,10008414,Cajero,9,2023-09-07
8415,Empleado_8415,Apellido_8415,10008415,Vendedor,13,2021-09-20
8416,Empleado_8416,Apellido_8416,10008416,Cajero,4,2023-08-14
8417,Empleado_8417,Apellido_8417,10008417,Vendedor,14,2023-11-01
8418,Empleado_8418,Apellido_8418,10008418,Cajero,2,2024-06-17
8419,Empleado_8419,Apellido_8419,10008419,Vendedor,3,2020-09-16
8420,Empleado_8420,Apellido_8420,10008420,Cajero,8,2022-08-01
8421,Empleado_8421,Apellido_8421,10008421,Vendedor,8,2023-07-22
8422,Empleado_8422,Apellido_8422,10008422,Cajero,6,2021-06-06
8423,Empleado_8423,Apellido_8423,10008423,Vendedor,2,2021-08-11
8424,Empleado_8424,Apellido_8424,10008424,Cajero,14,2021-03-27
8425,Empleado_8425,Apellido_8425,10008425,Vendedor,14,2023-02-21
8426,Empleado_8426,Apellido_8426,10008426,Cajero,11,2025-05-24
8427,Empleado_8427,Apellido_8427,10008427,Vendedor,9,2023-04-10
8428,Empleado_8428,Apellido_8428,10008428,Cajero,11,2025-02-27
8429,Empleado_8429,Apellido_8429,10008429,Vendedor,5,2025-02-12
8430,Empleado_8430,Apellido_8430,10008430,Cajero,13,2022-04-20
8431,Empleado_8431,Apellido_8431,10008431,Vendedor,7,2024-01-28
8432,Empleado_8432,Apellido_8432,10008432,Cajero,10,2022-05-12
8433,Empleado_8433,Apellido_8433,10008433,Vendedor,1,2023-12-21
8434,Empleado_8434,Apellido_8434,10008434,Cajero,11,2022-03-06
8435,Empleado_8435,Apellido_8435,10008435,Vendedor,6,2021-05-29
8436,Empleado_8436,Apellido_8436,10008436,Cajero,3,2024-04-06
8437,Empleado_8437,Apellido_8437,10008437,Vendedor,3,2021-03-29
8438,Empleado_8438,Apellido_8438,10008438,Cajero,15,2024-10-16
8439,Empleado_8439,Apellido_8439,10008439,Vendedor,3,2025-07-10
8440,Empleado_8440,Apellido_8440,10008440,Cajero,9,2021-05-16
8441,Empleado_8441,Apellido_8441,10008441,Vendedor,12,2025-07-30
8442,Empleado_8442,Apellido_8442,10008442,Cajero,14,2023-06-24
8443,Empleado_8443,Apellido_8443,10008443,Vendedor,6,2024-06-18
8444,Empleado_8444,Apellido_8444,10008444,Cajero,12,2025-07-28
8445,Empleado_8445,Apellido_8445,10008445,Vendedor,8,2021-09-13
8446,Empleado_8446,Apellido_8446,10008446,Cajero,3,2022-03-01
8447,Empleado_8447,Apellido_8447,10008447,Vendedor,4,2020-12-28
8448,Empleado_8448,Apellido_8448,10008448,Cajero,13,2024-06-18
8449,Empleado_8449,Apellido_8449,10008449,Vendedor,12,2023-06-21
8450,Empleado_8450,Apellido_8450,10008450,Cajero,10,2020-11-19
8451,Empleado_8451,Apellido_8451,10008451,Vendedor,8,2021-05-17
8452,Empleado_8452,Apellido_8452,10008452,Cajero,7,2024-08-11
8453,Empleado_8453,Apellido_8453,10008453,Vendedor,3,2023-08-25
8454,Empleado_8454,Apellido_8454,10008454,Cajero,2,2020-10-12
8455,Empleado_8455,Apellido_8455,10008455,Vendedor,10,2024-02-22
8456,Empleado_8456,Apellido_8456,10008456,Cajero,8,2021-02-03
8457,Empleado_8457,Apellido_8457,10008457,Vendedor,12,2025-06-14
8458,Empleado_8458,Apellido_8458,10008458,Cajero,3,2023-02-14
8459,Empleado_8459,Apellido_8459,10008459,Vendedor,10,2024-04-24
8460,Empleado_8460,Apellido_8460,10008460,Cajero,11,2025-03-16
8461,Empleado_8461,Apellido_8461,10008461,Vendedor,12,2022-06-20
8462,Empleado_8462,Apellido_8462,10008462,Cajero,7,2020-09-26
8463,Empleado_8463,Apellido_8463,10008463,Vendedor,9,2023-11-26
8464,Empleado_8464,Apellido_8464,10008464,Cajero,6,2024-03-02
8465,Empleado_8465,Apellido_8465,10008465,Vendedor,6,2021-03-17
8466,Empleado_8466,Apellido_8466,10008466,Cajero,6,2025-01-17
8467,Empleado_8467,Apellido_8467,10008467,Vendedor,13,2020-10-20
8468,Empleado_8468,Apellido_8468,10008468,Cajero,11,2021-12-22
8469,Empleado_8469,Apellido_8469,10008469,Vendedor,13,2025-05-13
8470,Empleado_8470,Apellido_8470,10008470,Cajero,12,2021-01-16
8471,Empleado_8471,Apellido_8471,10008471,Vendedor,8,2021-05-16
8472,Empleado_8472,Apellido_8472,10008472,Cajero,1,2020-10-29
8473,Empleado_8473,Apellido_8473,10008473,Vendedor,6,2020-10-15
8474,Empleado_8474,Apellido_8474,10008474,Cajero,13,2024-03-21
8475,Empleado_8475,Apellido_8475,10008475,Vendedor,2,2022-11-24
8476,Empleado_8476,Apellido_8476,10008476,Cajero,5,2021-07-22
8477,Empleado_8477,Apellido_8477,10008477,Vendedor,4,2023-01-24
8478,Empleado_8478,Apellido_8478,10008478,Cajero,13,2023-11-15
8479,Empleado_8479,Apellido_8479,10008479,Vendedor,7,2024-03-23
8480,Empleado_8480,Apellido_8480,10008480,Cajero,14,2025-03-20
8481,Empleado_8481,Apellido_8481,10008481,Vendedor,5,2024-02-20
8482,Empleado_8482,Apellido_8482,10008482,Cajero,9,2022-12-19
8483,Empleado_8483,Apellido_8483,10008483,Vendedor,13,2023-05-26
8484,Empleado_8484,Apellido_8484,10008484,Cajero,9,2023-07-11
8485,Empleado_8485,Apellido_8485,10008485,Vendedor,15,2024-03-05
8486,Empleado_8486,Apellido_8486,10008486,Cajero,5,2022-10-29
8487,Empleado_8487,Apellido_8487,10008487,Vendedor,6,2023-09-25
8488,Empleado_8488,Apellido_8488,10008488,Cajero,10,2025-03-06
8489,Empleado_8489,Apellido_8489,10008489,Vendedor,14,2021-02-10
8490,Empleado_8490,Apellido_8490,10008490,Cajero,15,2022-11-12
8491,Empleado_8491,Apellido_8491,10008491,Vendedor,14,2022-03-20
8492,Empleado_8492,Apellido_8492,10008492,Cajero,15,2024-12-26
8493,Empleado_8493,Apellido_8493,10008493,Vendedor,12,2023-09-25
8494,Empleado_8494,Apellido_8494,10008494,Cajero,10,2025-01-17
8495,Empleado_8495,Apellido_8495,10008495,Vendedor,12,2025-01-04
8496,Empleado_8496,Apellido_8496,10008496,Cajero,6,2022-07-04
8497,Empleado_8497,Apellido_8497,10008497,Vendedor,4,2024-05-26
8498,Empleado_8498,Apellido_8498,10008498,Cajero,4,2022-04-29
8499,Empleado_8499,Apellido_8499,10008499,Vendedor,5,2023-08-31
8500,Empleado_8500,Apellido_8500,10008500,Cajero,15,2021-04-06
8501,Empleado_8501,Apellido_8501,10008501,Vendedor,2,2022-04-21
8502,Empleado_8502,Apellido_8502,10008502,Cajero,2,2022-05-07
8503,Empleado_8503,Apellido_8503,10008503,Vendedor,13,2024-12-29
8504,Empleado_8504,Apellido_8504,10008504,Cajero,9,2025-04-12
8505,Empleado_8505,Apellido_8505,10008505,Vendedor,8,2023-04-13
8506,Empleado_8506,Apellido_8506,10008506,Cajero,1,2023-10-05
8507,Empleado_8507,Apellido_8507,10008507,Vendedor,13,2024-07-01
8508,Empleado_8508,Apellido_8508,10008508,Cajero,11,2022-05-01
8509,Empleado_8509,Apellido_8509,10008509,Vendedor,10,2020-10-21
8510,Empleado_8510,Apellido_8510,10008510,Cajero,13,2021-09-19
8511,Empleado_8511,Apellido_8511,10008511,Vendedor,5,2021-03-21
8512,Empleado_8512,Apellido_8512,10008512,Cajero,13,2023-12-30
8513,Empleado_8513,Apellido_8513,10008513,Vendedor,12,2021-04-03
8514,Empleado_8514,Apellido_8514,10008514,Cajero,4,2020-10-20
8515,Empleado_8515,Apellido_8515,10008515,Vendedor,3,2024-02-10
8516,Empleado_8516,Apellido_8516,10008516,Cajero,11,2021-06-01
8517,Empleado_8517,Apellido_8517,10008517,Vendedor,1,2024-02-03
8518,Empleado_8518,Apellido_8518,10008518,Cajero,11,2022-09-28
8519,Empleado_8519,Apellido_8519,10008519,Vendedor,12,2021-07-28
8520,Empleado_8520,Apellido_8520,10008520,Cajero,6,2025-02-14
8521,Empleado_8521,Apellido_8521,10008521,Vendedor,9,2023-01-28
8522,Empleado_8522,Apellido_8522,10008522,Cajero,5,2023-11-30
8523,Empleado_8523,Apellido_8523,10008523,Vendedor,13,2021-03-23
8524,Empleado_8524,Apellido_8524,10008524,Cajero,4,2024-09-12
8525,Empleado_8525,Apellido_8525,10008525,Vendedor,9,2022-04-02
8526,Empleado_8526,Apellido_8526,10008526,Cajero,1,2021-07-08
8527,Empleado_8527,Apellido_8527,10008527,Vendedor,3,2024-08-31
8528,Empleado_8528,Apellido_8528,10008528,Cajero,14,2021-12-06
8529,Empleado_8529,Apellido_8529,10008529,Vendedor,4,2025-08-14
8530,Empleado_8530,Apellido_8530,10008530,Cajero,5,2024-10-17
8531,Empleado_8531,Apellido_8531,10008531,Vendedor,9,2025-02-07
8532,Empleado_8532,Apellido_8532,10008532,Cajero,9,2022-10-02
8533,Empleado_8533,Apellido_8533,10008533,Vendedor,15,2022-08-07
8534,Empleado_8534,Apellido_8534,10008534,Cajero,7,2025-03-30
8535,Empleado_8535,Apellido_8535,10008535,Vendedor,6,2024-09-22
8536,Empleado_8536,Apellido_8536,10008536,Cajero,2,2021-09-03
8537,Empleado_8537,Apellido_8537,10008537,Vendedor,5,2025-08-10
8538,Empleado_8538,Apellido_8538,10008538,Cajero,7,2021-06-28
8539,Empleado_8539,Apellido_8539,10008539,Vendedor,3,2022-05-11
8540,Empleado_8540,Apellido_8540,10008540,Cajero,9,2024-02-14
8541,Empleado_8541,Apellido_8541,10008541,Vendedor,3,2022-12-12
8542,Empleado_8542,Apellido_8542,10008542,Cajero,14,2021-12-14
8543,Empleado_8543,Apellido_8543,10008543,Vendedor,11,2021-02-17
8544,Empleado_8544,Apellido_8544,10008544,Cajero,11,2023-08-18
8545,Empleado_8545,Apellido_8545,10008545,Vendedor,13,2025-02-04
8546,Empleado_8546,Apellido_8546,10008546,Cajero,12,2021-12-08
8547,Empleado_8547,Apellido_8547,10008547,Vendedor,2,2024-02-19
8548,Empleado_8548,Apellido_8548,10008548,Cajero,11,2025-07-01
8549,Empleado_8549,Apellido_8549,10008549,Vendedor,4,2023-10-18
8550,Empleado_8550,Apellido_8550,10008550,Cajero,13,2021-01-23
8551,Empleado_8551,Apellido_8551,10008551,Vendedor,7,2025-07-27
8552,Empleado_8552,Apellido_8552,10008552,Cajero,1,2024-05-23
8553,Empleado_8553,Apellido_8553,10008553,Vendedor,6,2024-11-20
8554,Empleado_8554,Apellido_8554,10008554,Cajero,5,2022-08-21
8555,Empleado_8555,Apellido_8555,10008555,Vendedor,14,2022-01-29
8556,Empleado_8556,Apellido_8556,10008556,Cajero,9,2025-02-21
8557,Empleado_8557,Apellido_8557,10008557,Vendedor,13,2022-04-10
8558,Empleado_8558,Apellido_8558,10008558,Cajero,9,2021-06-18
8559,Empleado_8559,Apellido_8559,10008559,Vendedor,4,2021-06-19
8560,Empleado_8560,Apellido_8560,10008560,Cajero,10,2024-12-31
8561,Empleado_8561,Apellido_8561,10008561,Vendedor,6,2023-07-15
8562,Empleado_8562,Apellido_8562,10008562,Cajero,11,2020-10-07
8563,Empleado_8563,Apellido_8563,10008563,Vendedor,7,2025-07-25
8564,Empleado_8564,Apellido_8564,10008564,Cajero,8,2022-07-04
8565,Empleado_8565,Apellido_8565,10008565,Vendedor,7,2021-07-31
8566,Empleado_8566,Apellido_8566,10008566,Cajero,6,2025-01-30
8567,Empleado_8567,Apellido_8567,10008567,Vendedor,6,2022-06-17
8568,Empleado_8568,Apellido_8568,10008568,Cajero,7,2022-03-31
8569,Empleado_8569,Apellido_8569,10008569,Vendedor,5,2020-12-07
8570,Empleado_8570,Apellido_8570,10008570,Cajero,5,2023-05-01
8571,Empleado_8571,Apellido_8571,10008571,Vendedor,3,2024-12-06
8572,Empleado_8572,Apellido_8572,10008572,Cajero,6,2022-07-30
8573,Empleado_8573,Apellido_8573,10008573,Vendedor,15,2023-01-09
8574,Empleado_8574,Apellido_8574,10008574,Cajero,14,2023-05-04
8575,Empleado_8575,Apellido_8575,10008575,Vendedor,13,2024-06-27
8576,Empleado_8576,Apellido_8576,10008576,Cajero,6,2020-11-26
8577,Empleado_8577,Apellido_8577,10008577,Vendedor,15,2022-06-05
8578,Empleado_8578,Apellido_8578,10008578,Cajero,9,2022-03-14
8579,Empleado_8579,Apellido_8579,10008579,Vendedor,5,2022-11-23
8580,Empleado_8580,Apellido_8580,10008580,Cajero,6,2021-09-02
8581,Empleado_8581,Apellido_8581,10008581,Vendedor,8,2023-09-20
8582,Empleado_8582,Apellido_8582,10008582,Cajero,11,2021-09-22
8583,Empleado_8583,Apellido_8583,10008583,Vendedor,15,2025-09-05
8584,Empleado_8584,Apellido_8584,10008584,Cajero,8,2020-09-23
8585,Empleado_8585,Apellido_8585,10008585,Vendedor,15,2021-11-30
8586,Empleado_8586,Apellido_8586,10008586,Cajero,7,2022-03-15
8587,Empleado_8587,Apellido_8587,10008587,Vendedor,12,2023-10-02
8588,Empleado_8588,Apellido_8588,10008588,Cajero,13,2025-06-29
8589,Empleado_8589,Apellido_8589,10008589,Vendedor,10,2024-01-06
8590,Empleado_8590,Apellido_8590,10008590,Cajero,7,2021-07-18
8591,Empleado_8591,Apellido_8591,10008591,Vendedor,13,2024-11-19
8592,Empleado_8592,Apellido_8592,10008592,Cajero,13,2024-06-21
8593,Empleado_8593,Apellido_8593,10008593,Vendedor,2,2024-06-22
8594,Empleado_8594,Apellido_8594,10008594,Cajero,9,2023-07-21
8595,Empleado_8595,Apellido_8595,10008595,Vendedor,10,2024-01-10
8596,Empleado_8596,Apellido_8596,10008596,Cajero,8,2021-09-04
8597,Empleado_8597,Apellido_8597,10008597,Vendedor,15,2021-09-15
8598,Empleado_8598,Apellido_8598,10008598,Cajero,14,2024-02-23
8599,Empleado_8599,Apellido_8599,10008599,Vendedor,8,2022-05-23
8600,Empleado_8600,Apellido_8600,10008600,Cajero,13,2023-06-10
8601,Empleado_8601,Apellido_8601,10008601,Vendedor,13,2021-03-28
8602,Empleado_8602,Apellido_8602,10008602,Cajero,9,2022-12-11
8603,Empleado_8603,Apellido_8603,10008603,Vendedor,2,2023-05-28
8604,Empleado_8604,Apellido_8604,10008604,Cajero,6,2024-04-20
8605,Empleado_8605,Apellido_8605,10008605,Vendedor,9,2025-07-19
8606,Empleado_8606,Apellido_8606,10008606,Cajero,3,2025-02-27
8607,Empleado_8607,Apellido_8607,10008607,Vendedor,8,2022-08-02
8608,Empleado_8608,Apellido_8608,10008608,Cajero,9,2022-05-22
8609,Empleado_8609,Apellido_8609,10008609,Vendedor,4,2022-09-14
8610,Empleado_8610,Apellido_8610,10008610,Cajero,5,2025-01-31
8611,Empleado_8611,Apellido_8611,10008611,Vendedor,4,2023-04-30
8612,Empleado_8612,Apellido_8612,10008612,Cajero,9,2023-04-01
8613,Empleado_8613,Apellido_8613,10008613,Vendedor,15,2021-08-31
8614,Empleado_8614,Apellido_8614,10008614,Cajero,11,2022-04-04
8615,Empleado_8615,Apellido_8615,10008615,Vendedor,10,2024-12-04
8616,Empleado_8616,Apellido_8616,10008616,Cajero,2,2021-12-14
8617,Empleado_8617,Apellido_8617,10008617,Vendedor,3,2024-07-15
8618,Empleado_8618,Apellido_8618,10008618,Cajero,14,2022-05-02
8619,Empleado_8619,Apellido_8619,10008619,Vendedor,9,2022-08-18
8620,Empleado_8620,Apellido_8620,10008620,Cajero,2,2025-06-16
8621,Empleado_8621,Apellido_8621,10008621,Vendedor,10,2021-05-30
8622,Empleado_8622,Apellido_8622,10008622,Cajero,14,2023-12-01
8623,Empleado_8623,Apellido_8623,10008623,Vendedor,7,2021-12-29
8624,Empleado_8624,Apellido_8624,10008624,Cajero,8,2021-02-24
8625,Empleado_8625,Apellido_8625,10008625,Vendedor,15,2020-11-08
8626,Empleado_8626,Apellido_8626,10008626,Cajero,13,2021-01-24
8627,Empleado_8627,Apellido_8627,10008627,Vendedor,3,2024-08-10
8628,Empleado_8628,Apellido_8628,10008628,Cajero,5,2021-05-16
8629,Empleado_8629,Apellido_8629,10008629,Vendedor,9,2023-12-18
8630,Empleado_8630,Apellido_8630,10008630,Cajero,2,2024-05-16
8631,Empleado_8631,Apellido_8631,10008631,Vendedor,4,2023-02-14
8632,Empleado_8632,Apellido_8632,10008632,Cajero,13,2024-01-03
8633,Empleado_8633,Apellido_8633,10008633,Vendedor,7,2022-10-28
8634,Empleado_8634,Apellido_8634,10008634,Cajero,4,2025-05-16
8635,Empleado_8635,Apellido_8635,10008635,Vendedor,7,2021-05-08
8636,Empleado_8636,Apellido_8636,10008636,Cajero,10,2025-05-06
8637,Empleado_8637,Apellido_8637,10008637,Vendedor,14,2023-05-22
8638,Empleado_8638,Apellido_8638,10008638,Cajero,10,2023-03-17
8639,Empleado_8639,Apellido_8639,10008639,Vendedor,6,2022-02-02
8640,Empleado_8640,Apellido_8640,10008640,Cajero,5,2023-02-04
8641,Empleado_8641,Apellido_8641,10008641,Vendedor,9,2021-03-28
8642,Empleado_8642,Apellido_8642,10008642,Cajero,11,2020-10-19
8643,Empleado_8643,Apellido_8643,10008643,Vendedor,9,2023-06-11
8644,Empleado_8644,Apellido_8644,10008644,Cajero,12,2022-12-16
8645,Empleado_8645,Apellido_8645,10008645,Vendedor,7,2024-03-30
8646,Empleado_8646,Apellido_8646,10008646,Cajero,14,2024-10-21
8647,Empleado_8647,Apellido_8647,10008647,Vendedor,7,2024-01-20
8648,Empleado_8648,Apellido_8648,10008648,Cajero,4,2022-07-16
8649,Empleado_8649,Apellido_8649,10008649,Vendedor,15,2023-01-30
8650,Empleado_8650,Apellido_8650,10008650,Cajero,1,2020-09-26
8651,Empleado_8651,Apellido_8651,10008651,Vendedor,14,2024-05-18
8652,Empleado_8652,Apellido_8652,10008652,Cajero,11,2022-04-04
8653,Empleado_8653,Apellido_8653,10008653,Vendedor,6,2021-03-02
8654,Empleado_8654,Apellido_8654,10008654,Cajero,13,2021-12-15
8655,Empleado_8655,Apellido_8655,10008655,Vendedor,9,2023-06-19
8656,Empleado_8656,Apellido_8656,10008656,Cajero,13,2021-04-09
8657,Empleado_8657,Apellido_8657,10008657,Vendedor,3,2021-12-24
8658,Empleado_8658,Apellido_8658,10008658,Cajero,13,2022-09-14
8659,Empleado_8659,Apellido_8659,10008659,Vendedor,1,2022-06-13
8660,Empleado_8660,Apellido_8660,10008660,Cajero,6,2025-04-13
8661,Empleado_8661,Apellido_8661,10008661,Vendedor,2,2021-03-22
8662,Empleado_8662,Apellido_8662,10008662,Cajero,14,2022-09-29
8663,Empleado_8663,Apellido_8663,10008663,Vendedor,6,2025-03-11
8664,Empleado_8664,Apellido_8664,10008664,Cajero,13,2023-09-06
8665,Empleado_8665,Apellido_8665,10008665,Vendedor,14,2022-07-04
8666,Empleado_8666,Apellido_8666,10008666,Cajero,8,2024-12-24
8667,Empleado_8667,Apellido_8667,10008667,Vendedor,3,2024-08-02
8668,Empleado_8668,Apellido_8668,10008668,Cajero,12,2020-11-15
8669,Empleado_8669,Apellido_8669,10008669,Vendedor,8,2022-05-05
8670,Empleado_8670,Apellido_8670,10008670,Cajero,14,2025-07-30
8671,Empleado_8671,Apellido_8671,10008671,Vendedor,13,2022-01-16
8672,Empleado_8672,Apellido_8672,10008672,Cajero,10,2025-04-21
8673,Empleado_8673,Apellido_8673,10008673,Vendedor,1,2022-12-04
8674,Empleado_8674,Apellido_8674,10008674,Cajero,10,2021-04-17
8675,Empleado_8675,Apellido_8675,10008675,Vendedor,12,2021-06-08
8676,Empleado_8676,Apellido_8676,10008676,Cajero,1,2022-09-29
8677,Empleado_8677,Apellido_8677,10008677,Vendedor,4,2025-05-14
8678,Empleado_8678,Apellido_8678,10008678,Cajero,5,2023-04-08
8679,Empleado_8679,Apellido_8679,10008679,Vendedor,14,2022-07-08
8680,Empleado_8680,Apellido_8680,10008680,Cajero,4,2020-09-09
8681,Empleado_8681,Apellido_8681,10008681,Vendedor,15,2023-12-18
8682,Empleado_8682,Apellido_8682,10008682,Cajero,5,2024-02-07
8683,Empleado_8683,Apellido_8683,10008683,Vendedor,11,2025-08-04
8684,Empleado_8684,Apellido_8684,10008684,Cajero,13,2022-03-04
8685,Empleado_8685,Apellido_8685,10008685,Vendedor,12,2024-04-26
8686,Empleado_8686,Apellido_8686,10008686,Cajero,10,2023-04-07
8687,Empleado_8687,Apellido_8687,10008687,Vendedor,5,2021-04-18
8688,Empleado_8688,Apellido_8688,10008688,Cajero,14,2025-05-14
8689,Empleado_8689,Apellido_8689,10008689,Vendedor,5,2021-01-19
8690,Empleado_8690,Apellido_8690,10008690,Cajero,4,2021-01-14
8691,Empleado_8691,Apellido_8691,10008691,Vendedor,8,2024-08-09
8692,Empleado_8692,Apellido_8692,10008692,Cajero,12,2025-01-14
8693,Empleado_8693,Apellido_8693,10008693,Vendedor,5,2024-06-19
8694,Empleado_8694,Apellido_8694,10008694,Cajero,12,2023-08-18
8695,Empleado_8695,Apellido_8695,10008695,Vendedor,4,2024-09-12
8696,Empleado_8696,Apellido_8696,10008696,Cajero,11,2022-07-31
8697,Empleado_8697,Apellido_8697,10008697,Vendedor,13,2022-10-21
8698,Empleado_8698,Apellido_8698,10008698,Cajero,7,2024-03-04
8699,Empleado_8699,Apellido_8699,10008699,Vendedor,13,2025-04-11
8700,Empleado_8700,Apellido_8700,10008700,Cajero,14,2023-11-13
8701,Empleado_8701,Apellido_8701,10008701,Vendedor,9,2020-09-13
8702,Empleado_8702,Apellido_8702,10008702,Cajero,6,2021-11-03
8703,Empleado_8703,Apellido_8703,10008703,Vendedor,10,2021-06-11
8704,Empleado_8704,Apellido_8704,10008704,Cajero,13,2024-08-21
8705,Empleado_8705,Apellido_8705,10008705,Vendedor,14,2023-03-28
8706,Empleado_8706,Apellido_8706,10008706,Cajero,9,2021-08-05
8707,Empleado_8707,Apellido_8707,10008707,Vendedor,10,2022-04-09
8708,Empleado_8708,Apellido_8708,10008708,Cajero,10,2025-04-12
8709,Empleado_8709,Apellido_8709,10008709,Vendedor,13,2023-09-07
8710,Empleado_8710,Apellido_8710,10008710,Cajero,11,2023-12-16
8711,Empleado_8711,Apellido_8711,10008711,Vendedor,6,2021-08-10
8712,Empleado_8712,Apellido_8712,10008712,Cajero,8,2024-12-26
8713,Empleado_8713,Apellido_8713,10008713,Vendedor,15,2023-08-08
8714,Empleado_8714,Apellido_8714,10008714,Cajero,12,2023-01-02
8715,Empleado_8715,Apellido_8715,10008715,Vendedor,2,2020-10-21
8716,Empleado_8716,Apellido_8716,10008716,Cajero,3,2023-07-08
8717,Empleado_8717,Apellido_8717,10008717,Vendedor,13,2024-08-26
8718,Empleado_8718,Apellido_8718,10008718,Cajero,13,2023-08-11
8719,Empleado_8719,Apellido_8719,10008719,Vendedor,13,2020-10-24
8720,Empleado_8720,Apellido_8720,10008720,Cajero,4,2021-04-21
8721,Empleado_8721,Apellido_8721,10008721,Vendedor,12,2024-03-05
8722,Empleado_8722,Apellido_8722,10008722,Cajero,13,2024-07-10
8723,Empleado_8723,Apellido_8723,10008723,Vendedor,12,2020-12-16
8724,Empleado_8724,Apellido_8724,10008724,Cajero,4,2023-03-17
8725,Empleado_8725,Apellido_8725,10008725,Vendedor,5,2020-12-02
8726,Empleado_8726,Apellido_8726,10008726,Cajero,1,2024-08-25
8727,Empleado_8727,Apellido_8727,10008727,Vendedor,10,2025-07-23
8728,Empleado_8728,Apellido_8728,10008728,Cajero,5,2023-04-06
8729,Empleado_8729,Apellido_8729,10008729,Vendedor,5,2021-03-17
8730,Empleado_8730,Apellido_8730,10008730,Cajero,2,2023-03-10
8731,Empleado_8731,Apellido_8731,10008731,Vendedor,9,2021-07-04
8732,Empleado_8732,Apellido_8732,10008732,Cajero,2,2021-08-25
8733,Empleado_8733,Apellido_8733,10008733,Vendedor,1,2021-12-30
8734,Empleado_8734,Apellido_8734,10008734,Cajero,1,2021-04-10
8735,Empleado_8735,Apellido_8735,10008735,Vendedor,1,2023-08-16
8736,Empleado_8736,Apellido_8736,10008736,Cajero,13,2024-07-23
8737,Empleado_8737,Apellido_8737,10008737,Vendedor,14,2020-10-09
8738,Empleado_8738,Apellido_8738,10008738,Cajero,7,2024-03-07
8739,Empleado_8739,Apellido_8739,10008739,Vendedor,13,2022-01-16
8740,Empleado_8740,Apellido_8740,10008740,Cajero,12,2025-03-31
8741,Empleado_8741,Apellido_8741,10008741,Vendedor,5,2021-09-07
8742,Empleado_8742,Apellido_8742,10008742,Cajero,7,2022-02-21
8743,Empleado_8743,Apellido_8743,10008743,Vendedor,2,2024-01-23
8744,Empleado_8744,Apellido_8744,10008744,Cajero,14,2023-09-22
8745,Empleado_8745,Apellido_8745,10008745,Vendedor,2,2023-12-06
8746,Empleado_8746,Apellido_8746,10008746,Cajero,5,2021-09-14
8747,Empleado_8747,Apellido_8747,10008747,Vendedor,14,2021-03-23
8748,Empleado_8748,Apellido_8748,10008748,Cajero,7,2023-06-21
8749,Empleado_8749,Apellido_8749,10008749,Vendedor,2,2022-02-13
8750,Empleado_8750,Apellido_8750,10008750,Cajero,12,2023-05-25
8751,Empleado_8751,Apellido_8751,10008751,Vendedor,11,2020-10-15
8752,Empleado_8752,Apellido_8752,10008752,Cajero,3,2023-09-11
8753,Empleado_8753,Apellido_8753,10008753,Vendedor,3,2024-04-25
8754,Empleado_8754,Apellido_8754,10008754,Cajero,13,2021-03-23
8755,Empleado_8755,Apellido_8755,10008755,Vendedor,10,2024-09-28
8756,Empleado_8756,Apellido_8756,10008756,Cajero,7,2025-08-22
8757,Empleado_8757,Apellido_8757,10008757,Vendedor,13,2021-01-16
8758,Empleado_8758,Apellido_8758,10008758,Cajero,12,2022-05-30
8759,Empleado_8759,Apellido_8759,10008759,Vendedor,15,2023-04-26
